watch time,stream time,peak viewers,average viewers,followers,followers gained,views gained,partnered,mature,top count
313122570,110715,22607,2783,1316328,490635,4429838,TRUE,FALSE,389
312668520,62670,58416,4719,246949,60505,11164491,TRUE,TRUE,390
312304200,207300,5448,1472,110801,12010,11828238,TRUE,TRUE,391
310150050,71970,22845,3951,3009750,267757,13189498,TRUE,FALSE,392
309626520,100575,12806,3095,220356,39571,4336012,TRUE,TRUE,393
309155580,124500,7111,2491,212641,21480,9796976,TRUE,FALSE,394
308290350,144255,7681,2042,157857,35025,8843003,TRUE,FALSE,395
307480095,106320,10053,2852,262545,51491,11699044,TRUE,FALSE,396
307202670,137505,7208,2182,171675,68956,3794375,TRUE,FALSE,397
306284715,157380,37872,1840,919043,263367,8981435,TRUE,FALSE,398
305870055,29745,57658,9367,1077764,1069986,9734922,TRUE,TRUE,399
305562645,77745,51422,3598,168510,72718,7288049,TRUE,FALSE,400
304728735,80025,50598,3250,118783,117310,4723525,TRUE,TRUE,401
304695210,63030,24315,4847,335624,216579,6933138,TRUE,FALSE,402
304208955,70095,14602,4224,400147,170257,7811950,TRUE,TRUE,403
303308685,106620,21999,2673,37537,32218,136487413,FALSE,FALSE,404
303306300,73185,36494,3545,598122,379851,10349752,TRUE,TRUE,405
303227925,106035,23104,2846,208916,24947,4727583,TRUE,TRUE,406
302573505,78915,13573,3822,543475,62909,5693134,TRUE,FALSE,407
302153370,399675,49496,736,204638,49627,8442308,TRUE,FALSE,408
302070120,110025,16370,2627,1064843,385790,11555194,TRUE,TRUE,409
301780695,58050,17079,5003,893253,830109,5716572,TRUE,FALSE,410
301573395,112005,8855,2608,512529,466047,4262000,TRUE,FALSE,411
301406700,88860,28898,3149,439761,138818,9084397,TRUE,TRUE,412
301274160,103695,7872,2931,443950,64595,4169955,TRUE,TRUE,413
300503460,109590,14060,2694,526075,437683,7682035,TRUE,FALSE,414
300498555,105570,25500,2531,180014,65630,3478295,TRUE,FALSE,415
297191025,84720,124818,2013,164502,74006,6130339,TRUE,TRUE,416
296201790,17430,128345,14207,1585519,548932,10853987,TRUE,FALSE,417
295350120,137340,12365,2143,566376,152379,7838146,TRUE,FALSE,418
294887460,117735,7172,2419,156474,36275,2696969,TRUE,TRUE,419
294017130,54600,48713,4789,233848,191246,5367695,TRUE,FALSE,420
293585010,101010,23490,2414,475292,468538,7655261,TRUE,FALSE,421
292963590,108360,29397,2628,149159,102958,4838271,TRUE,FALSE,422
292128270,129345,8302,2034,130678,107966,5654129,TRUE,FALSE,423
291942885,109605,15185,2447,171578,29601,5505516,TRUE,FALSE,424
291403395,147180,16193,1925,953259,465504,5031284,TRUE,FALSE,425
290665260,33195,95938,8509,767425,410864,8244755,TRUE,FALSE,426
290660100,75300,16362,3659,1794892,206658,10932106,TRUE,FALSE,427
289877850,521115,12078,556,81096,17875,2614841,TRUE,FALSE,428
289720365,97110,9118,2901,225423,163151,4272065,TRUE,FALSE,429
289713165,14100,346131,14651,1280141,295206,6015552,TRUE,FALSE,430
289184115,89280,44526,3716,1079285,588125,16019574,TRUE,FALSE,431
288792795,73635,151094,6376,325795,226445,7574167,TRUE,FALSE,432
288224835,122190,10587,2372,158847,71475,9473966,TRUE,FALSE,433
286504665,138705,20216,2015,369224,2568,8380306,TRUE,FALSE,434
284649405,88725,22074,3132,339545,58059,5191584,TRUE,FALSE,435
284346180,66195,17361,4263,483198,188302,2188043,TRUE,FALSE,436
284126790,132210,11788,2112,98526,84680,8161209,TRUE,FALSE,437
283169070,93570,8892,3001,270237,112956,3969613,TRUE,FALSE,438
282890400,173700,9266,1644,101375,33662,8465762,TRUE,FALSE,439
282780195,114405,21935,2384,1198444,59424,6804439,TRUE,FALSE,440
281993610,140325,18730,1910,268416,247961,6728698,TRUE,FALSE,441
280825485,44940,62268,5698,270757,144115,8454785,TRUE,FALSE,442
280653780,115920,9038,2278,367198,147885,5520952,TRUE,FALSE,443
279792015,115920,46963,2488,1436673,21471,20609063,TRUE,FALSE,444
278542350,154950,8770,1698,93562,67243,9214949,TRUE,TRUE,445
278021010,99720,22231,2642,309951,33576,6184735,TRUE,FALSE,446
276885120,164535,6170,1601,220038,31530,11558457,TRUE,FALSE,447
276527685,90675,26848,2643,640445,234744,7169142,TRUE,FALSE,448
275722860,141165,11974,1889,543712,66912,11131595,TRUE,FALSE,449
275535780,33210,38412,8037,285860,60849,2295366,TRUE,FALSE,450
275381565,239055,4074,1158,101824,52996,22184385,FALSE,FALSE,451
274709880,37260,48746,7310,964307,964143,6128899,TRUE,TRUE,452
273168960,372165,94083,757,219981,52034,4463192,TRUE,FALSE,453
272721585,156960,5227,1711,188760,63104,6349511,TRUE,FALSE,454
272653755,52440,15861,5396,361269,101620,3396093,TRUE,TRUE,455
272565885,85695,220035,2477,312300,233970,8800180,TRUE,FALSE,456
272303940,43650,27529,5879,793619,202066,8511427,TRUE,FALSE,457
271257330,65160,60386,3424,335360,102795,6936940,TRUE,FALSE,458
270989325,167835,20855,1578,845391,221822,11495012,TRUE,FALSE,459
270969045,508140,3467,532,230624,54506,4060952,TRUE,FALSE,460
270418845,64530,13230,4081,360810,110892,3533503,TRUE,FALSE,461
270407550,65355,24497,4193,1095877,441603,6218498,TRUE,FALSE,462
270029835,73215,49791,3645,748430,243190,9951250,TRUE,FALSE,463
269962425,92400,14940,2848,301560,171915,3821688,TRUE,FALSE,464
269290050,186660,7120,1440,470301,182455,5717878,TRUE,FALSE,465
269268405,190935,13500,1332,401884,33510,3986605,TRUE,TRUE,466
267672915,27120,61836,9734,78306,76037,10395161,TRUE,FALSE,467
266944995,433905,8210,617,116182,72446,8445688,TRUE,FALSE,468
266091525,41385,27543,6213,592558,253134,8950818,TRUE,FALSE,469
265651440,54225,23836,5191,848438,474030,7510236,TRUE,TRUE,470
265186935,155910,10350,1619,180848,116810,3377152,TRUE,TRUE,471
264114075,126000,7099,2009,102592,41438,6948365,TRUE,FALSE,472
263968425,141210,6914,1803,253333,148212,10591832,TRUE,FALSE,473
263429115,23190,74388,11269,1066294,903521,2663752,TRUE,FALSE,474
263255085,81750,21262,3099,326502,124769,5850305,TRUE,FALSE,475
263217750,119235,10888,2126,909903,232854,8192763,TRUE,FALSE,476
262653675,112560,10985,2346,256002,101942,8014201,TRUE,FALSE,477
262647705,122805,23432,2061,497072,98922,7907952,TRUE,FALSE,478
261646740,132990,4439,1957,568826,193754,11129057,TRUE,FALSE,479
261580950,57360,23552,4333,371100,312538,7612758,TRUE,FALSE,480
261234060,120495,7318,2147,862991,188804,5594139,TRUE,FALSE,481
260670030,70305,40001,3824,286887,58831,12559138,TRUE,FALSE,482
260210955,39795,78767,5427,926440,912526,8642094,TRUE,FALSE,483
260141340,139035,24536,1818,506637,483828,8390374,TRUE,TRUE,484
260094495,513960,20723,502,84658,39454,3372711,TRUE,TRUE,485
259639065,102990,42374,2202,2017326,910234,12999027,TRUE,FALSE,486
258677580,251520,4914,1276,166594,55683,3346017,TRUE,TRUE,487
258552645,148380,16550,1445,404837,120274,8431405,TRUE,TRUE,488
258499485,72585,9484,3366,169269,88852,7544315,TRUE,FALSE,489
258302955,111135,11077,2287,422157,44601,5553918,TRUE,FALSE,490
256974720,44865,12707,5590,132782,23625,5074841,TRUE,FALSE,491
256726290,191550,3816,1361,126958,19060,5312015,TRUE,FALSE,492
256681575,102075,14637,1717,467983,114813,3914235,TRUE,FALSE,493
255392265,126750,6763,1874,179098,13166,2542228,TRUE,FALSE,494
255298215,128475,5242,1991,121546,37093,3423743,TRUE,TRUE,495
255285645,141735,6909,1731,49006,35846,3430580,TRUE,FALSE,496
255231300,45375,17085,5289,439718,143787,3046902,TRUE,FALSE,497
254852265,27480,43882,9301,1194476,1185647,6513197,FALSE,FALSE,498
254735985,484020,11457,549,108838,11175,15449780,TRUE,FALSE,499
253687200,103275,16718,2335,318249,109805,5719980,TRUE,FALSE,500
253405380,191610,14110,1114,693573,181013,6485271,TRUE,TRUE,501
253049025,76260,9561,2995,690439,605573,4711224,TRUE,TRUE,502
252974775,97560,12295,2371,172045,16417,6440917,TRUE,FALSE,503
252968670,94905,11562,2625,674555,114233,8156722,TRUE,FALSE,504
252866355,37485,53702,6235,524737,524678,4153182,TRUE,FALSE,505
252846180,83205,7334,3019,137567,34730,2989222,TRUE,TRUE,506
252562365,79590,20746,3032,311605,137508,4124141,TRUE,FALSE,507
252107280,47670,48457,4470,150264,148177,52098640,TRUE,FALSE,508
251918220,151395,22032,1531,309134,80351,8387961,TRUE,FALSE,509
251902320,108015,18844,2301,767073,66275,5904376,TRUE,FALSE,510
250784580,220125,6988,1096,301145,31351,4238601,TRUE,TRUE,511
250245510,126390,6289,2099,86281,49838,4376715,TRUE,FALSE,512
249871905,12705,67543,19816,638992,100197,5794741,TRUE,TRUE,513
249761865,52140,27188,4462,988893,719884,20092893,TRUE,FALSE,514
249673470,137085,16860,1734,209173,156933,7717232,TRUE,FALSE,515
249470640,213885,7016,1148,115904,22747,3514346,TRUE,TRUE,516
249027765,164565,8709,1333,560493,98896,6094589,TRUE,FALSE,517
249020715,219225,8461,938,93532,92223,4429752,TRUE,FALSE,518
248983605,108150,17796,2260,266652,47460,3667341,TRUE,TRUE,519
247446270,100695,22306,2000,289412,115646,8963475,TRUE,FALSE,520
247425255,74205,16058,3332,381280,93390,5894713,TRUE,FALSE,521
246509100,147615,15262,1517,295388,94377,6127225,TRUE,FALSE,522
246361620,78255,26329,2999,1067355,522977,8502293,TRUE,FALSE,523
246235560,136185,7548,1797,455816,64045,7055880,TRUE,FALSE,524
245442060,21120,153252,11300,145280,145152,9203016,TRUE,FALSE,525
244453890,156420,8283,1515,200874,56772,3951272,TRUE,TRUE,526
242993355,80895,14376,3073,296341,60132,6830081,TRUE,FALSE,527
242956920,110760,10901,2166,606895,95541,6103716,TRUE,FALSE,528
242799960,23925,35011,9532,609723,268574,5048035,TRUE,FALSE,529
242423745,52290,18594,4612,494643,18935,9064940,TRUE,FALSE,530
242423220,74805,58818,2669,254479,76659,4328859,TRUE,TRUE,531
241894365,170910,11257,1370,217347,150225,3962830,TRUE,FALSE,532
240740715,92355,11975,2499,263517,31848,10303449,TRUE,FALSE,533
240243105,46920,15905,5123,943832,469125,3008427,TRUE,FALSE,534
240160680,142065,15877,1593,154454,111673,3522778,TRUE,FALSE,535
239320830,153495,10744,1444,24593,9933,153950,TRUE,FALSE,536
238671495,11805,70538,20267,2474122,2474036,8740814,TRUE,FALSE,537
238294800,40470,52558,5675,951872,814372,8919181,TRUE,FALSE,538
238155495,63780,18282,3677,704387,172130,5015458,TRUE,FALSE,539
237937860,147855,15588,1567,180939,167618,4984070,TRUE,FALSE,540
237793035,91230,8841,2522,224489,60759,6694939,TRUE,FALSE,541
237533205,105330,21309,2219,247895,84052,5803945,TRUE,FALSE,542
237219075,109500,15034,2057,474725,18459,4779636,TRUE,FALSE,543
237197520,31080,97550,7344,666964,510720,14336424,TRUE,FALSE,544
237160590,207735,21283,1143,212923,32237,5537958,TRUE,FALSE,545
236822775,27030,145470,10693,1673297,11951,15380314,TRUE,FALSE,546
236131020,57555,25360,4030,365692,26889,3980403,TRUE,FALSE,547
235913775,82245,11714,2858,485680,96215,6149351,TRUE,FALSE,548
235642830,92190,32856,1734,70081,54411,23478851,TRUE,FALSE,549
235610160,89025,11996,2586,739592,509850,4992917,TRUE,FALSE,550
235312635,105570,19603,2249,290845,248338,4644983,TRUE,FALSE,551
235285725,44355,40407,4852,417599,347734,2336147,TRUE,TRUE,552
235092945,30390,31525,6925,1814646,787459,9582922,TRUE,FALSE,553
234622395,182670,7196,1279,491272,10647,7326999,TRUE,FALSE,554
234568935,144360,9222,1197,199262,127965,11315551,TRUE,FALSE,555
234549135,152940,10906,1475,266998,185286,2773573,TRUE,TRUE,556
234177615,518580,1803,450,174398,29201,1899950,FALSE,FALSE,557
233966790,81585,29384,2152,883182,767314,7782194,TRUE,FALSE,558
233955885,28215,21359,8286,815833,797857,4145737,TRUE,FALSE,559
233776215,156540,22898,1522,118327,38667,6647382,TRUE,FALSE,560
233700015,101880,15242,2443,407594,240764,6669481,TRUE,TRUE,561
233509605,104655,24734,2129,122531,44794,15339702,TRUE,FALSE,562
233364390,161595,5370,1417,248638,33102,2889276,TRUE,FALSE,563
232618770,24165,38592,8512,935842,846610,5329724,TRUE,TRUE,564
232180830,85845,27943,2203,422680,102955,7330163,TRUE,FALSE,565
232045005,142305,7262,1546,279714,215979,3445962,TRUE,FALSE,566
231377235,167310,6148,1310,134396,42075,2937683,TRUE,TRUE,567
231318405,221475,5040,1024,184834,73542,3061529,TRUE,TRUE,568
231208830,93390,8318,2383,155008,63284,3690068,TRUE,FALSE,569
230992020,143235,7471,1624,181327,101704,6054227,TRUE,FALSE,570
230629965,97200,37939,1712,239990,173013,8641800,TRUE,FALSE,571
230463450,84810,15654,2771,205771,114296,7015187,TRUE,FALSE,572
230261805,53220,23416,4121,481581,418992,6907551,TRUE,FALSE,573
230080140,135735,5425,1704,42872,35785,1853340,TRUE,FALSE,574
229412805,146790,24391,1536,344671,69239,3491378,TRUE,TRUE,575
228796335,98925,17140,2335,461582,145090,10182936,TRUE,FALSE,576
227069130,117900,9127,1870,296440,19136,3240608,TRUE,FALSE,577
227054130,134235,13978,1634,385911,32094,6367385,TRUE,FALSE,578
226729860,63135,25807,3351,664976,383211,6029581,TRUE,FALSE,579
226271955,185940,7377,1197,314789,14898,3682027,TRUE,FALSE,580
226210635,76320,6480,2955,99298,38486,2460781,TRUE,TRUE,581
225535110,74595,37980,2581,250755,195911,7477447,TRUE,FALSE,582
225396840,224700,9676,1018,255153,20632,11188964,TRUE,TRUE,583
225334320,210255,5827,1119,465777,234539,5431809,TRUE,FALSE,584
224937360,127590,7143,1692,216589,104760,8321137,TRUE,FALSE,585
224768205,142530,10621,1530,138849,108659,5321558,TRUE,TRUE,586
224608275,81075,11782,2433,1952406,319590,4993308,TRUE,FALSE,587
224441955,119310,5698,1757,185065,21372,6222275,TRUE,FALSE,588
224375445,95820,18963,2289,336548,210828,3506127,TRUE,TRUE,589
224135985,6420,150189,30003,1689780,1689174,4586703,FALSE,FALSE,590
223759530,89265,12457,2241,249261,23163,2219793,TRUE,FALSE,591
223652940,136200,14684,1569,129386,73841,10142587,TRUE,FALSE,592
223382325,444090,7435,501,31698,2542,1694643,TRUE,FALSE,593
223361430,51660,16441,3824,193023,97917,7046016,TRUE,FALSE,594
223345725,101220,25321,1873,523592,167866,5519918,TRUE,TRUE,595
222909300,117765,15995,1760,124277,63389,2080109,TRUE,TRUE,596
222721050,177420,5788,1193,116886,35007,3632480,TRUE,FALSE,597
222296100,14895,82055,13917,191382,179002,3118677,FALSE,FALSE,598
222033600,35730,35922,6012,784524,124438,6847341,TRUE,FALSE,599
221967585,111240,7903,1938,190564,105396,6628421,TRUE,FALSE,600
220645140,157695,5521,1370,106442,41411,7828672,TRUE,TRUE,601
220531905,113070,11050,1891,290700,32606,3699655,TRUE,TRUE,602
219872505,89715,17341,2464,1274265,305700,13593542,TRUE,FALSE,603
219766770,143400,18421,1366,95760,48000,60617571,TRUE,FALSE,604
219621780,97875,63730,2136,431971,303852,9514152,TRUE,FALSE,605
219382605,206790,9605,763,207126,68575,10100594,TRUE,FALSE,606
219292680,89670,7721,2302,129703,72438,6748354,TRUE,FALSE,607
219134490,60705,26715,3561,428654,414075,11559250,TRUE,FALSE,608
219131355,94770,14072,2310,251467,133399,2206378,TRUE,FALSE,609
218739870,94605,23238,2360,191423,107732,5365077,TRUE,FALSE,610
218484720,269400,31836,761,485235,226673,9248525,TRUE,FALSE,611
218392140,130080,16413,1674,53341,44126,2692057,TRUE,FALSE,612
218130915,64020,19304,3058,303499,207636,7222534,TRUE,TRUE,613
217700235,24660,43604,8431,674178,60385,10142232,TRUE,FALSE,614
217502130,107745,14739,1954,57420,21577,91323354,TRUE,FALSE,615
217443855,182490,8554,1136,145166,34412,7012828,TRUE,FALSE,616
216582135,120075,10771,1611,215200,175772,3948274,TRUE,FALSE,617
216381135,167010,4809,1207,210674,52477,5218563,TRUE,TRUE,618
216089820,138795,7289,1515,199873,180300,3368728,TRUE,FALSE,619
215862810,81180,7854,2638,55706,15965,3593891,TRUE,FALSE,620
215626860,108315,21401,1819,273528,124819,2303422,TRUE,FALSE,621
215347455,90510,17998,2375,1207198,786209,3883706,TRUE,FALSE,622
215116245,104895,6463,1905,719977,64615,2598632,TRUE,FALSE,623
214546290,97290,16461,2146,222179,151126,4144168,TRUE,FALSE,624
214464960,177315,9938,1207,148844,49433,5049853,TRUE,FALSE,625
214224405,153645,29228,1323,30974,14126,1735498,TRUE,TRUE,626
214175625,124650,7108,1673,160097,63766,5156489,TRUE,FALSE,627
213987525,19500,77113,7920,820675,877,6333129,TRUE,FALSE,628
213817350,76380,20851,2768,420937,85555,9792494,TRUE,TRUE,629
213507300,68955,11902,3116,333918,63091,5141590,TRUE,FALSE,630
213169710,131430,8509,1606,109706,29219,6076248,TRUE,FALSE,631
212677695,173715,19156,1213,407081,-788,1659444,TRUE,FALSE,632
212638335,173085,4911,1202,248423,67207,10044782,TRUE,TRUE,633
211790265,146310,11247,1403,503463,167675,4402775,TRUE,FALSE,634
211782210,152835,3877,1353,44775,17997,3154027,TRUE,TRUE,635
211662540,148440,13091,1420,156646,28090,5044954,TRUE,TRUE,636
211380090,135165,13796,1586,621355,219629,6112204,TRUE,FALSE,637
210952920,79395,11245,2383,237711,131329,5887975,TRUE,FALSE,638
210795915,152925,9545,1363,269712,25009,6615457,TRUE,FALSE,639
210109230,72180,30357,2611,623033,214338,4935408,TRUE,TRUE,640
209918775,164460,5538,1288,402585,48552,7058708,TRUE,FALSE,641
209862675,9690,59377,23328,3671329,842449,6677567,TRUE,FALSE,642
209472615,121020,5026,1705,400886,67918,4538419,TRUE,FALSE,643
208768125,28605,28736,5006,579818,286578,4690409,TRUE,FALSE,644
208396815,156450,14561,877,260207,131573,6728884,TRUE,FALSE,645
208146240,76140,10552,2689,238999,119920,4878661,TRUE,FALSE,646
208107735,155340,5441,1340,207511,40171,6018789,TRUE,FALSE,647
207832155,103170,9459,1807,79805,32300,4048753,TRUE,FALSE,648
207734790,178755,15588,1043,185588,34628,3591884,TRUE,FALSE,649
207573810,80280,9715,2568,908885,-21061,3739021,TRUE,FALSE,650
207324945,111975,8103,1935,66026,19441,4866413,TRUE,FALSE,651
206978400,73410,13955,2485,244320,105514,6201685,TRUE,FALSE,652
206800305,93555,11518,2304,304762,260591,3393219,TRUE,FALSE,653
206715720,129045,7986,1591,138214,49948,4560279,TRUE,TRUE,654
206637645,485730,1182,424,96403,29432,2398387,TRUE,FALSE,655
205837245,42345,17697,2512,248512,229296,3317440,FALSE,FALSE,656
205500030,108150,18680,1808,216499,58571,5258331,TRUE,FALSE,657
205315470,153735,9671,1340,120409,20787,7830505,TRUE,FALSE,658
203713425,496530,12609,410,632363,8975,2769688,TRUE,FALSE,659
203470560,146055,6506,1329,473372,3938,2437733,TRUE,FALSE,660
203002875,56820,89241,3533,642627,632026,4476583,TRUE,FALSE,661
202453425,141630,7675,1456,86759,11183,5285372,TRUE,FALSE,662
202072560,87660,11478,2042,349230,106694,3098242,TRUE,FALSE,663
201795090,69285,45247,2813,411730,174459,9854345,TRUE,FALSE,664
201607410,98865,8810,1992,122250,83301,4265293,TRUE,TRUE,665
201341790,224655,4965,968,73011,46531,2258433,TRUE,FALSE,666
201158370,134010,9738,1477,169971,93276,6070816,TRUE,FALSE,667
200824650,144990,10395,1263,165633,113411,4710668,TRUE,TRUE,668
200818845,86535,41881,1820,148879,97524,3399173,TRUE,TRUE,669
200818230,120330,15249,1656,890400,575026,4007854,TRUE,TRUE,670
200728995,16545,49051,10225,71730,47223,2838507,TRUE,FALSE,671
200260380,36525,45460,5573,924636,915810,6003912,TRUE,FALSE,672
199524435,134295,5667,1430,301604,143899,4052171,TRUE,FALSE,673
199446600,28920,48495,4965,146013,43927,82625768,TRUE,FALSE,674
199042920,41265,49127,4985,891485,415839,8255627,TRUE,TRUE,675
198820860,130695,13772,1448,265873,9123,3711468,TRUE,TRUE,676
198050325,106455,6213,1889,126381,42921,4070597,TRUE,FALSE,677
197605185,63720,11339,3034,1401326,217591,6091429,TRUE,TRUE,678
196814415,298005,4232,637,47008,15834,2315114,TRUE,FALSE,679
196107675,116085,7136,1637,265654,142699,4717701,TRUE,FALSE,680
195741720,77340,14723,2439,92803,77250,12626343,TRUE,FALSE,681
195705345,143175,6144,1333,225593,71901,6335134,TRUE,FALSE,682
195165480,80490,9142,2310,575054,140333,14309862,TRUE,FALSE,683
